index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
397,WIZ TECHNOLOGIES (S) PTE. LTD.,Service Desk Support Consultant,"THE ELITIST, 25 BUKIT BATOK CRESCENT 658066",Full Time,Non-executive,1 year exp,Information Technology,"$2,500to$4,000",Monthly,16 applications,Closing on 30 Mar 2024,"Job Description
WIZTECH firmly believes in staff empowerment. In line with WIZTECH’s core values, the candidate is expected to uphold accountability, practise integrity, promote collaboration and ensure customer success.

The number one goal of everyone in our team is to make our clients exceptionally happy, as customer experience is key. The Service Desk Support Consultant (Level 1) plays an important role in making sure that happens, as the frontline member of the team. Our Service Desk functions as the Single Point of Contact (SPOC) for our clients.

Having excellent teamwork and communication skills, good ability to diagnose and troubleshoot issues quickly, as well as having a proactive, adaptable and a learning mindset enables us to be a pillar to our clients’ success.

When assistance is needed, the Technical Support Consultant (L1) can turn to the Level 2and Level 3 team, the Service Delivery Manager and Technical Manager for guidance and support.

Responsibilities
Able to function on a 24 by 7, shift-rotational basis, including weekends.
Ensure all calls, chats are answered and all emails are responded in a timely manner.
Ensure all issues are properly logged into the ITSM portal.
Perform initial classification/prioritization of the incidents.
Perform first level triage and troubleshooting on all reported issues, ask customers targeted questions to quickly understand the precise root of the issue.
Refer to internal Knowledge Base or resources to provide accurate technical solutions.
Provide First Call Resolution (FCR) technical support via phone, email or chat.
If unable to resolve, escalation to next level resolver group and keeping client informed.
Ensure tickets are not ‘stale’ throughout the Incident lifecycle process, and all tickets meet the Service Levels (SLA).
Furnish timely updates to customers on the status of outstanding incidents within targeted Service Levels (SLA).
Prioritize and manage several open incidents at one time.
Maintain ownership of incidents and follow-up with client on reported issues until closure.
Manage customer expectations and notify Team Lead/Service Delivery Manager in the event of unusual surge in calls of a specific nature.
Prepare accurate and timely reports.
Maintain jovial relationships with clients.
Contribute knowledge articles and maintain documentations for known errors/on-site processes.
Collaborate with the internal IT team to communicate to the client the status of their ticket every step of the way, notifying them of any changes or outages related to their issue.
Escalate tickets that require the Service Delivery Manager or Technical Manager support.
Identify, communicate and mitigate potential risks to the Service Delivery Manager and clients.
Act as the Monitoring Center for internal infrastructure, monitoring via dashboards and escalating appropriately to Level 2 or Level 3 team for remediation.
Requirements
Diploma in IT or Engineering (Electrical & Electronic, Computer Science, Telecommunication, Information System or the equivalent).
ITIL v4 or other IT-related certifications will be an advantage.
At least 1 to 2 years’ work experiences as an IT Service Desk Analyst, Technical Support Engineer, Desktop Support Engineer or similar roles.
Familiarity in providing support via remote desktop applications.
Hands-on experience with Windows/Linux OS environments.
Basic experience in managing Active Directory, M365, VPN, Network or virtual computing infrastructure.
Basic knowledge of cloud concepts and network infrastructure.
Good understanding of computer systems (hardware and software), monitoring tools, mobile devices and other tech products.
Intermediate knowledge on using Microsoft Office suite (e.g. MS Excel, MS Outlook, MS SharePoint etc)
Excellent ability to diagnose, identify and troubleshoot technical issues.
Excellent problem-solving and communication skills.
Excellent time management and task prioritisation skills.
Good attention to detail.
Proactiveness, adaptability and a continuous learning mindset.",support engineer
398,WIZ TECHNOLOGIES (S) PTE. LTD.,Service Desk Support Consultant,"THE ELITIST, 25 BUKIT BATOK CRESCENT 658066",Full Time,Non-executive,1 year exp,Information Technology,"$2,500to$4,000",Monthly,7 applications,Closing on 13 Apr 2024,"Job Description
WIZTECH firmly believes in staff empowerment. In line with WIZTECH’s core values, the candidate is expected to uphold accountability, practise integrity, promote collaboration and ensure customer success.

The number one goal of everyone in our team is to make our clients exceptionally happy, as customer experience is key. The Service Desk Support Consultant (Level 1) plays an important role in making sure that happens, as the frontline member of the team. Our Service Desk functions as the Single Point of Contact (SPOC) for our clients.

Having excellent teamwork and communication skills, good ability to diagnose and troubleshoot issues quickly, as well as having a proactive, adaptable and a learning mindset enables us to be a pillar to our clients’ success.

When assistance is needed, the Technical Support Consultant (L1) can turn to the Level 2and Level 3 team, the Service Delivery Manager and Technical Manager for guidance and support.

Responsibilities
Able to function on a 24 by 7, shift-rotational basis, including weekends.
Ensure all calls, chats are answered and all emails are responded in a timely manner.
Ensure all issues are properly logged into the ITSM portal.
Perform initial classification/prioritization of the incidents.
Perform first level triage and troubleshooting on all reported issues, ask customers targeted questions to quickly understand the precise root of the issue.
Refer to internal Knowledge Base or resources to provide accurate technical solutions.
Provide First Call Resolution (FCR) technical support via phone, email or chat.
If unable to resolve, escalation to next level resolver group and keeping client informed.
Ensure tickets are not ‘stale’ throughout the Incident lifecycle process, and all tickets meet the Service Levels (SLA).
Furnish timely updates to customers on the status of outstanding incidents within targeted Service Levels (SLA).
Prioritize and manage several open incidents at one time.
Maintain ownership of incidents and follow-up with client on reported issues until closure.
Manage customer expectations and notify Team Lead/Service Delivery Manager in the event of unusual surge in calls of a specific nature.
Prepare accurate and timely reports.
Maintain jovial relationships with clients.
Contribute knowledge articles and maintain documentations for known errors/on-site processes.
Collaborate with the internal IT team to communicate to the client the status of their ticket every step of the way, notifying them of any changes or outages related to their issue.
Escalate tickets that require the Service Delivery Manager or Technical Manager support.
Identify, communicate and mitigate potential risks to the Service Delivery Manager and clients.
Act as the Monitoring Center for internal infrastructure, monitoring via dashboards and escalating appropriately to Level 2 or Level 3 team for remediation.
Requirements
Diploma in IT or Engineering (Electrical & Electronic, Computer Science, Telecommunication, Information System or the equivalent).
ITIL v4 or other IT-related certifications will be an advantage.
At least 1 to 2 years’ work experiences as an IT Service Desk Analyst, Technical Support Engineer, Desktop Support Engineer or similar roles.
Familiarity in providing support via remote desktop applications.
Hands-on experience with Windows/Linux OS environments.
Basic experience in managing Active Directory, M365, VPN, Network or virtual computing infrastructure.
Basic knowledge of cloud concepts and network infrastructure.
Good understanding of computer systems (hardware and software), monitoring tools, mobile devices and other tech products.
Intermediate knowledge on using Microsoft Office suite (e.g. MS Excel, MS Outlook, MS SharePoint etc)
Excellent ability to diagnose, identify and troubleshoot technical issues.
Excellent problem-solving and communication skills.
Excellent time management and task prioritisation skills.
Good attention to detail.
Proactiveness, adaptability and a continuous learning mindset.",support engineer
399,APBA TG HUMAN RESOURCE PTE. LTD.,Network engineer(firewall / CPPM) || Perm|| Central|| Singaporean only || WOG,"25 NORTH BRIDGE, 25 NORTH BRIDGE ROAD 179104",Permanent,Professional,5 years exp,Information Technology,"$4,000to$5,500",Monthly,0 application,Closing on 18 Apr 2024,"Requirement :
Network Administration Shall administer the network equipment, either on-site or remotely, which shall minimally include the following:
(a) Checking the logs of the network equipment and network links every morning to ensure no abnormal activities;
(b) Install, maintain and upgrade all hardware, firmware and software used;
(c) Apply software and security patches as prescribed in Part 2C Patch Management Requirements;
(d) Fine-tune the network or system parameters;
(e) Patch/Re-Patch cables in patch panels, network points and all network equipment.
Perform NAC ClearPass administration for security posture check enforcement which minimally includes the following tasks.

Minimum Requirement:
The Vendor’s support personnel who are managing the network must be trained and minimally be proficient in the following areas:
Network technologies and protocols.
Network configuration.
Network utilization and performance monitoring;
Network fine-tuning, incident troubleshooting, interpretation of statistics and traffic pattern.
Firewall rules configuration and security setting; and
IDS/IPS, CDN implementation and IPv6;
(b) The Vendor network support engineer shall have at least three
(3) years of hands-on experience in configuring routers/switches (e.g., Cisco and Alcatel), firewalls, and intrusion detection/protection systems.
(c) The network support engineer shall minimally have the Cisco Certified Network Engineer certification, or equivalent, and have experience in WAN implementation.
Only shortlisted applicants will be notified.
EA License: 14C7275| Juhi Dwivedi : R23112291",support engineer
400,THE SUPREME HR ADVISORY PTE. LTD.,6723 - Technical support Engineer [ Ubi | up to $3000 + Commission ],"SHENTON HOUSE, 3 SHENTON WAY 068805","Part Time, Permanent",Junior Executive,1 year exp,Engineering,"$2,500to$3,000",Monthly,3 applications,Closing on 10 Apr 2024,"Technical Support Engineer
Working time: Mon-Fri / 8.30am to 6pm
Work address: Ubi
Salary range: $2500 - $3000 (depending on qualification and work experience) + Commission

Responsibilities :
Handling technical support cases on-site or through phone, Whatsapp and email
Responsible for carrying out on-site installation and commissioning, troubleshooting, repair and maintenance.
Escalation and liaising with Vendors on reported technical related cases.
Conduct training or demonstrations to clients or users.
Internal product repair and training
Qualification :
• Min Diploma in Electrical/Electronic Engineering or IT related.
• 2 years relevant experience


https://wa.me/6596420989
WhatsApp: +65 9642 0989 (Han)
Email: supreme.cc.han@gmail.com
Chaw Chiaw Han, Reg No：R22106723
The Supreme HR Advisory Pte Ltd, EA No：14c7279",support engineer
401,EA RECRUITMENT PTE. LTD.,Senior Technical Support Engineer / Technical Integration Specialist (CCNA | MCSE),Islandwide,"Permanent, Full Time",Senior Executive,5 years exp,"Engineering, Information Technology, Others","$6,000to$8,000",Monthly,3 applications,Closing on 06 Apr 2024,"(CCNA / CISSP / CISA / MCSE / Security+)
Well Established Company
Salary Range: $6000 to $800 + AWS + VB
Excellent Welfare and Benefits + Career progression
Working location: North-east
Working hours: 8:30am – 5:30pm
Information Technology (IT) | Computer
Design, Install and Configure

Job Responsibilities:
Deliver hands-on technical support at levels 2 and 3, actively resolving complex issues and ensuring a swift resolution to minimize downtime
Providing expert assistance in troubleshooting and decision-making for escalated technical challenges
Engage with vendors and external technical resources to facilitate swift issues resolution and keep abreast of product updates and enhancement
Lead incident response efforts, conducting thorough analyses of security incidents and devising preventative strategies for future occurrences
Conduct regular security audits, assess compliance with industry standards and regulations, and implement necessary improvements maintain a secure environment
Stay current with emerging threats and vulnerabilities, conduct vulnerability assessments and implement effective mitigation strategies
Collaborate with cross-functional teams to understand business needs and ensure technical solutions align with organisational goals
Establish and maintain effective communication channels with stakeholders
Able to plan, execute, and deliver technical projects, ensuring they meet quality standards and deadline
Collaborate with stakeholders to define project scope, goals, and deliverables
Requirements:
Bachelors’ Degree in Information Technology (IT) or Computer Engineering or equivalent
At least 5 years of hands-on experience in Technology
MCSE and/or CCNA or relevant system and networking certifications
Candidates are encouraged to apply this position via Apply Now button with the following information in the resume
Work experiences and job responsibilities
Current and Expected salary
Reason for leaving
Date of availability
Education background
We regret that only shortlisted candidates will be contacted.

NG DIAUM YEE (R2198031)
EA Recruitment Pte Ltd
EA License No: 21C0492",support engineer
402,SERVBRIDGE INCORPORATED PTE. LTD.,Deskside Support Engineer,"PLATINUM 28, 28 GENTING LANE 349585",Permanent,Junior Executive,1 year exp,Information Technology,"$2,500to$3,000",Monthly,17 applications,Closing on 06 Apr 2024,"Job Description
* To diagnose and resolve software and hardware-related incidents, including operating systems (Windows and MacOS) and across a range of standard software applications.
* To assist all our users with any logged IT-related incident.
* To take ownership of End User Computing issues by carrying out problem analysis to implement temporary or permanent fixes with the aim of restoring service to the customer as soon as possible.
* To act as escalation level 2 support to the team and junior engineers.
* To escalate incidents to other support teams where necessary.
* To accurately record, update, and document requests using the ITSM system.
* To perform IMACD service requests (install, move, add, change & decommission) of IT equipment and software.
* To lead and manage team resources including scheduling and assignment where required.
* To maintain a high level of customer satisfaction at all times.
* To maintain a cordial and respectful relationship with the client's point of contact.

Job Requirement
* Minimum ITE/Diploma or equivalent education.
* Minimum 1-3 years experience with general desktop support.
* Relevant experience will be considered with training provided.
* Microsoft Certified Technology Associate is preferred.
* Possesses good and effective verbal communication skills.
* Possesses sound technical troubleshooting and problem-solving skills.
* Strong knowledge of general desktop hardware features, including PC-BIOS, Secure Boot, Boot from external devices, and Security settings.
* Ability to install, upgrade, configure, and troubleshoot Windows client or MacOS client.
* Ability to install, upgrade, configure, and troubleshoot device drivers and software applications.
* Excellent working knowledge of TCP/IP including commands like ipconfig, ping, tracert, nbtstat, nslookup, netstat, etc.
* Good working knowledge of Active Directory, PXEBoot, Multicast, Rufus, Image Capture/Deployment, etc.
* Working knowledge of Microsoft Enterprise Products like Windows Server, SQL Server, Powershell Scripting, and Azure Cloud, an advantage.
* Excellent verbal and written communication skills.
* Possesses leadership qualities and team management skills.",support engineer
403,HR FACTORS PERSONNEL PTE. LTD.,IT SUPPORT ENGINEER - OIL&GAS MNC,Islandwide,Permanent,Executive,5 years exp,"Engineering, Information Technology, Others","$3,800to$5,000",Monthly,17 applications,Closing on 07 Apr 2024,"The successful incumbent will be responsible for providing user support on network matters, 1st level troubleshooting of system, supporting software automation & product software launches, cyber security backup, performing routine maintenance tasks for infrastructure systems, ensuring IT projects are managed to successful completion within agreed cost.

Requirements
Min diploma with 5 years of similar experience in a manufacturing/engineering plant environment
Good knowledge in IT infrastructures & able to assess cybersecurity risks
5 days work week
Tuas with transport provided

Interested candidates may forward your resume to vas@hrfactors.com.sg",support engineer
404,BGC GROUP PTE. LTD.,Infra Support Analyst (Windows / VMware / Gov)-IK,Islandwide,"Contract, Full Time",Executive,4 years exp,Information Technology,"$4,000to$6,200",Monthly,1 application,Closing on 04 Apr 2024,"Interested applicants can send your resume to sinnyue.koo@bgc-group.com and allow consultants to match you with our clients. No charges will be incurred by candidates for any service rendered.

Roles & Responsibilities:

As a System Operation Support Engineer (Windows & VMware platform), responsible for supporting critical business applications in a fast-pace, agile environment. This role requires candidate to be hands-on in Windows and VMware for planning, designing, implementation, Patch administering using SCCM, scripting, monitoring, and carrying out required changes to complete tasks/projects including to resolve incidents/problems.
Plan, install, configure, and administer Windows systems in physical and virtual environment.
Plan, design, implement and administer Active Directory & DNS and related systems, to serve as an escalation point for troubleshooting and issue resolution with regards to multi forest Active Directory systems and other Windows systems.
PowerShell scripting and automation.
Monitor critical systems and take corrective actions prior to failure.
Troubleshoot software or hardware failures to arrive at the root cause.
Perform regular system patching and upgrades to improve system posture.
Design solutions to technical problems and implementation of new systems or infrastructure changes.

Requirements:
Tertiary education (Degree or Diploma) in relevant field is preferred.
At least 4 years of relevant work experience in System Administration of Windows environment in knowledge of Windows 2012 to 2019 Servers with installation, configurations, OS hardening, SCCM Deployment & Performance tuning.
Technically competent in one or more of the following platforms, tools and technologies:
Hyper-V / VMware - Virtualization management and troubleshooting
Compliance, Vulnerability & Patch management
End Point security Antivirus & IOC Hash Scan management, preferably Trend Micro
Certification in Microsoft Certified Solutions Associate (MCSA) or ITIL would be advantageous.
Ability to work beyond business hours and weekends for work contingencies where necessary.

Irene Koo
IT&T Recruiter
BGC Group Pte. Ltd., Singapore
EA License No.: 05C3053",support engineer
405,,Technical Sales Support Engineer (ELV / AV) – North,Islandwide,"Permanent, Full Time",Executive,1 year exp,Sales / Retail,"$2,000to$4,000",Monthly,1 application,Closing on 07 Apr 2024,"Responsibilities:
Close collaboration with the sales department
Communicating with interested parties to fully grasp the projects' technical specifications
Providing estimates and offering clients technical support
Developing system designs and schematics ready for submission to tenders
Requirements:
Min Diploma in electrical engineering, electronic engineering, or a similar field is required
At least one year of related experience
Good communication skills
Familiar with Microsoft Office tools
Interested candidates who wish to apply for the advertised position, please click 'APPLY' to send in your resume.
EA License No: 13C6305
Reg. No.: R1874608
For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us",support engineer
406,ENNOVATEZ PTE. LTD.,Field Service Engineer,"HUDSON TECHNOCENTRE, 16 NEW INDUSTRIAL ROAD 536204",Full Time,Executive,5 years exp,Information Technology,"$3,000to$4,000",Monthly,3 applications,Closing on 11 Apr 2024,"Field Service Engineer
We are looking for experienced junior and senior full-time Field Service Engineers to provide End User Computing or Deskside support to Multinational companies in Singapore.

Job Responsibilities & Requirement:
Primary
Provide level 2 End User Computing support and well verse in Windows OS
Good Hardware and software troubleshooting skills for PC.
Break fix and IMAC support for end user deskside equipment
Basic troubleshooting skills for IOS and android devices.
Handles asset and peripherals inventory management.
Meeting room and AV equipment knowledge.
Provide smart hands support for networks and servers
Able to support off hours or require to perform ad hoc duties as and when needed
Familiar with Service Desk ticketing systems and process.
VIP support
Able to support off hours or require to perform ad hoc duties as and when needed

Job Requirement:
Diploma/Bachelor’s degree in computer science / information technology or relevant field.
Proven work experience as a desktop support engineer or support technician.
At least 3 years of IT deskside support experiences for junior level.
At least more than 6 years of IT deskside support experiences for senior level.
A good team player.
Excellent interpersonal skills.
Customer centric and focus on service excellence.
Excellent problem-solving and multitasking skills.
Good verbal and written communication skills and ability to interact with other teams.
Working location: East, Singapore

It would be appreciated if you can share with me your interest on the same.
Have a friend or family member who may be interested in taking the next step in their career? Help them out by referring them to Ennovatez.
You can email your resume to us at yenpeng@ennovatez.com",support engineer
407,EA RECRUITMENT PTE. LTD.,Project Support Engineer (Telecommunications Equipment / 5 Days / West),Islandwide,"Permanent, Full Time",Junior Executive,1 year exp,"Engineering, Telecommunications","$3,000to$4,000",Monthly,2 applications,Closing on 26 Mar 2024,"• Well Established Telecommunications Equipment Company
• Working hours: 8:30am – 6pm (Monday – Friday)
• Company located at Jurong East
• AWS + Variable Bonus + Excellent Benefits

Job Scope

Work with Regional Sales Manager to provide engineering support to customers
Provide technical assistance to customers
Conduct product presentation, demonstrations and training
Work with channel partners to understand customer requirements and provide technical sales support
Assist in tender preparation, project order fulfilment and project management
Other ad-hoc duties

Requirement

NITEC / Diploma in Electronics / IT Engineering or equivalent
1 – 3 years of relevant working experiences in technical support role
Knowledge of RF/Telecommunication/GSM skills is an added advantage

Candidates are encouraged to apply this position via Apply Now button with the following information in the resume:

Work experiences and job responsibilities
Current and Expected salary
Reason for leaving
Date of availability
Education background

We regret that only shortlisted candidates will be contacted.

SIM BEI NA (R22111637)
EA Recruitment Pte Ltd
EA License No: 21C0492",support engineer
408,ENNOVATEZ PTE. LTD.,Field Service Engineer,"HUDSON TECHNOCENTRE, 16 NEW INDUSTRIAL ROAD 536204",Full Time,Executive,5 years exp,Information Technology,"$2,800to$3,800",Monthly,3 applications,Closing on 18 Apr 2024,"Field Service Engineer
We are looking for experienced junior and senior full-time Field Service Engineers to provide End User Computing or Deskside support to Multinational companies in Singapore.

Job Responsibilities & Requirement:
Primary
Provide level 2 End User Computing support and well verse in Windows OS
Good Hardware and software troubleshooting skills for PC.
Break fix and IMAC support for end user deskside equipment
Basic troubleshooting skills for IOS and android devices.
Handles asset and peripherals inventory management.
Meeting room and AV equipment knowledge.
Provide smart hands support for networks and servers
Able to support off hours or require to perform ad hoc duties as and when needed
Familiar with Service Desk ticketing systems and process.
VIP support
Able to support off hours or require to perform ad hoc duties as and when needed

Job Requirement:
Diploma/Bachelor’s degree in computer science / information technology or relevant field.
Proven work experience as a desktop support engineer or support technician.
At least 3 years of IT deskside support experiences for junior level.
At least more than 6 years of IT deskside support experiences for senior level.
A good team player.
Excellent interpersonal skills.
Customer centric and focus on service excellence.
Excellent problem-solving and multitasking skills.
Good verbal and written communication skills and ability to interact with other teams.
Working location: East, Singapore

It would be appreciated if you can share with me your interest on the same.
Have a friend or family member who may be interested in taking the next step in their career? Help them out by referring them to Ennovatez.
You can email your resume to us at yenpeng@ennovatez.com",support engineer
409,TALENT TRADER GROUP PTE. LTD.,Support Engineer - Technical (Audio System / Appliances),Islandwide,"Permanent, Full Time",Executive,3 years exp,Engineering,"$2,500to$4,000",Monthly,0 application,Closing on 05 Apr 2024,"Responsibilities:
Provide technical support to customers regarding various technical issues.
Serve as the first point of contact for customer inquiries and troubleshoot technical issues
or product questions via phone, email, or chat
Work closely with the sales and marketing teams to identify customer needs and provide
suggestions for product improvements.
Conduct product trainings for customers and internal teams to promote understanding and
usage of the products.
Ensure quality assurance standards are met by testing new software releases and updates.
Track and manage inventory levels of digital products, ensuring adequate stock levels and
timely deliveries to customers.
Handle equipment checkout and return processes, including scheduling and coordinating
repairs and maintenance as needed.
Perform other ad hoc tasks
Requirements
Diploma in Audio Engineeering or related discipline.
4 years+ experience in Loudspeaker System &amp; Digital Mixing Console.
Ability to provide technical support and excellent customer service skills.

Interested candidates who wish to apply for the advertised position, please click on the APPLY
button below to send in your resume or send to julie@talenttradersg.com

EA License No: 13C6305
Reg. No.: R1981808

For candidate who applied for the advertised position is deemed to have consented to us that
we may collect, use or disclose your personal information for purpose in connection with the
services provided by us.",support engineer
410,IDC TECHNOLOGIES (SINGAPORE) PTE. LTD.,Infrastructure Lead / Container Platform Support Engineer,"GB BUILDING, 143 CECIL STREET 069542","Contract, Full Time",Professional,5 years exp,Information Technology,"$4,000to$5,000",Monthly,0 application,Closing on 27 Mar 2024,"The role involves coordinating between Application and Infrastructure Teams to implement Infrastructure Requirements for Applications.

Job Overview
The role involves coordinating between Application and Infrastructure Teams to implement Infrastructure Requirements for Applications.
Responsibilities and Duties:
To coordinate in setting up Infrastructure and support Application Infra needs.
Ensure Operating system, Middleware, Database performance ,Security /Bug fix patches , EOS and security (ISCD) compliance in accordance to the bank standards.
Provides hands on technical expertise (SME) , senior level technical guidance to application team as necessary.
Assist and respond promptly to incident, investigate and provide temporary/permanent resolution to incidents escalated with respect to Middleware/ Operating system/ Database performance, capacity, resiliency, stability, replication and other key aspects.
Researching and recommending solution that best meet business needs and enterprise operational requirements.
Provide technical support to application development teams.
Evaluate releases of Middleware, Operating system, Database components and its tools to ensure entire environment is complaint with no/minimal impact.
Requirements:
Knowledge in Kubernetes, Docker, Jenkins, DevOps, other Container platforms.
Knowledge in Linux OS, Wintel OS, MariaDB or Any Other databases.
Knowledge in Networking (F5 GTM/LTM or any other SLB).
Minimum 5 years of professional experience and minimum 3 years of relevant experience.
Willing to work in shifts and in weekends.
Team player to work with multiple teams and teammates.",support engineer
411,ITCAN PTE. LIMITED,IT Support Engineer / Officer,"PRUDENTIAL TOWER, 30 CECIL STREET 049712","Contract, Permanent, Full Time",Executive,2 years exp,Information Technology,"$3,800to$5,800",Monthly,91 applications,Closing on 14 Apr 2024,"• Provide operational end-user support like shakedown, monitoring the availability of the applications, deployment, system health check, etc
• Troubleshoot and investigate cause of user’s problem
• Attend to incidents and problem resolution within stipulated SLA
• Maintaining and updating technical documents and procedures
• Work with the vendor like Microsoft, IBM for upgrades/issues/analysis
• Interface with different stakeholders in the project (security team, customers, infra and application teams)",support engineer
412,ST ENGINEERING MISSION SOFTWARE & SERVICES PTE. LTD.,Helpdesk Support Engineer,"ST ENGINEERING HUB, 1 ANG MO KIO ELECTRONICS PARK ROAD 567710",Full Time,Junior Executive,1 year exp,Information Technology,"$3,000to$4,400",Monthly,31 applications,Closing on 24 Mar 2024,"Responsibilities:
Standardize and develop necessary guidance, process and procedures to continuously improve incidents management, escalation and system monitoring.
Responsible in tracking all incidents and service request /change requests logged by users in line with the agreed SLAs
Providing level 1 technical support and helpdesk email enquiries to external users and proactively identify and manage potential problems and address enquiries to meet client satisfactions.
Be an escalation point for all the requests and issue resolution
Establish ITIL best practices through the entire service desk support processes.
Work effectively and closely with Ops-Leads and Service Delivery Manager and carry out ad hoc IT operation assignments and tasks arise from projects or day-to-day operation.
Requirements:
Familiar with MS365 esp. Word, Excel and Outlook
Service oriented personnel that can handle high-pressure environment",support engineer
