index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
10,ITCAN PTE. LIMITED,Cloud Engineer,"PRUDENTIAL TOWER, 30 CECIL STREET 049712",Full Time,Professional,5 years exp,Information Technology,"$8,000to$12,000",Monthly,10 applications,Closing on 05 Apr 2024,"Direct Responsibilities

As a member of the Cloud team, the candidate will:
Build and maintain Ansible playbooks and terraform scripts to automate provisioning, configuration and deployments
Work on containerization of legacy applications
Assist & train other ops profiles on Ansible, Terraform and K8s
Team Responsibilities
Provisioning, Configuration, Deployment, DR
Technical & Behavioral Competencies
Mandatory skills and behavior competencies
Strong critical thinker with problem solving aptitude.
Good written and oral communication skills
Strong knowledge of Linux platform and CLI
Proficiency in at least one scripting language (Python and/or Bash preferred)
Good understanding of Continuous integration (Jenkins, Travis, Concourse, etc.)
Kubernetes, Ansible & Terraform
Specific Qualifications
Qualification & Experience:
Master’s Degree in computer science or computer engineering
5+ years of experience in IT Operations or Software Engineering
At least 2+ years of hands-on experience with a Cloud provider (IBM/AWS/Azure/Google)
At least 2+ years of hands-on experience Ansible/Docker
Red Hat Enterprise Linux Automation with Ansible (RH294)
Certified Kubernetes Application Developer (CKAD)
Developing Adv. Automation with Red Hat Ansible Automation Platform (DO374)
Optional: HashiCorp Certified: Terraform Associate (003)
Optional: HashiCorp Certified: Vault Associate (002)",cloud engineer
11,ITCAN PTE. LIMITED,Cloud Engineer,"PRUDENTIAL TOWER, 30 CECIL STREET 049712",Full Time,Professional,4 years exp,Information Technology,"$7,000to$8,000",Monthly,7 applications,Closing on 06 Apr 2024,"We have urgent job opportunity
Requirements:
Possess the relevant qualifications and/or be proficient in the following areas: -
Minimally Five (3-5) years hands-on experience in administration of servers and Cloud Operations (AWS and Azure).
Working experience with ECS and EKS in AWS -
Good working experience with Linux platform -
Working experience with Microsoft Hyper-V, VMWare ESXi’s & vCenter, Nutanix, Azure and AWS experience - Knowledgeable in Windows Operating Systems 2012/2016/2019/2022 Server
Knowledgeable in Active Directory, DHCP, DNS, Group Policy, IIS, SCCM, WSUS, Windows Cluster
- Preferably experience in Commvault/Netbackup Veritas Backup Products
- Preferably experience in TrendMicro/Symantec Anti-virus products
- nowledge with storage products
- Resourcefulness and problem-solving aptitude
- Proficient in coordinating and communicating customer requirements
- Proficient in Windows scripting
- Able to handle demanding service response and recovery turnaround
- Able to manage daily support tasks to meet stringent SLA requirements
- Excellent scheduling and multitasking skills
- Meticulous and process-oriented
- Preferably certified in RHEL, Microsoft Certified Systems Engineer (MCSE), Microsoft Certified Systems Administrator (MCSA), ITIL or equivalent.
- AWS SysOps Certified a must Responsibilities:
1. Install and configure software and hardware
2. Manage servers and other related technology tools
3.Set up accounts and servers
4.Monitor performance and maintain systems according to requirements
5.Work with users and vendors to take timely and appropriate steps to resolve and troubleshoot issues impacting service levels and conduct root cause analysis
6.Ensure security through access controls, backups and hosts firewalls
7.Ensure patching is done monthly and systems are upgraded with new releases and models
8.Ensure systems always comply with security policies, including vulnerability assessment, patching, and hardening.
9. Respond promptly to Incidents and SRs
10.Generate and Review Accounts monthly or as per required
11.Researching and recommending new approaches to improve the computer system.
12.Providing technical support when requested within and after office hours
13.Develop expertise to train staff on new technologies
14. Build an internal technical documentation, manuals and IT policies",cloud engineer
12,MORGAN MCKINLEY PTE. LTD.,Cloud Engineer,Islandwide,Full Time,Manager,6 years exp,Information Technology,"$7,000to$9,000",Monthly,23 applications,Closing on 05 Apr 2024,"Job Description
Design cloud infrastructure components in accordance with approved guidelines.
Recommend design improvements across areas such as cost savings, security, ease of use and reliability.
Assess new cloud technologies or offerings, enhance or incorporate into existing cloud architecture framework for adoption and implementation.
Develop plans to ensure successful recovery of operating systems during disaster.
Develop tools to deploy, manage, monitor and troubleshoot cloud based systems on or off premises.
Maintain appropriate controls and documentation to ensure compliance with audit requirements and qualifications.

Requirements
Diploma/Degree in Computer Science of equivalent
At least 5 years’ experience in building and managing Network and Security aspect of the Commercial Cloud in Azure and/or AWS services (IaaS, PaaS, SaaS)
Experience in planning (including design and architecture), installing, configuring, maintaining AWS and/or Azure cloud environments.
Strong initiative, good team player, enjoys taking ownership of issues, process driven and great attention to details.",cloud engineer
13,NEWTONE SERVICES PTE. LTD.,Cloud engineer,"TOKIO MARINE CENTRE, 20 MCCALLUM STREET 069046","Contract, Permanent, Full Time",Professional,6 years exp,Information Technology,"$8,000to$13,000",Monthly,17 applications,Closing on 05 Apr 2024,"Join our team as a Cloud Engineer, contributing to our ambitious goal of onboarding applications onto the IBM Cloud by 2024. Be an integral part of the implementation team, collaborating across Engineering, Infrastructure, and Development teams to drive successful cloud adoption.
Role and Responsibilities:
Collaborate within the Cloud team to build and maintain Ansible playbooks and Terraform scripts for automating provisioning, configuration, and deployments.
Focus on containerizing legacy applications, ensuring seamless transition to cloud environments.
Assist and train other ops profiles on Ansible, Terraform, and Kubernetes.
Manage provisioning, configuration, deployment, and disaster recovery processes.
Ideal Candidate:
Strong critical thinker with excellent problem-solving aptitude.
Effective written and oral communication skills.
Proficient in Linux platform and CLI, with expertise in at least one scripting language (Python and/or Bash preferred).
Sound understanding of Continuous Integration (Jenkins, Travis, Concourse, etc.).
Proficiency in Kubernetes, Ansible, and Terraform.
Holds a Master’s Degree in Computer Science or Computer Engineering.
5+ years of experience in IT Operations or Software Engineering.
At least 2+ years of hands-on experience with a Cloud provider (IBM/AWS/Azure/Google).
At least 2+ years of hands-on experience with Ansible/Docker.
Higlhy preferred: Holds certifications in Red Hat Enterprise Linux Automation with Ansible (RH294), Certified Kubernetes Application Developer (CKAD), and Developing Adv. Automation with Red Hat Ansible Automation Platform (DO374).
Optional certifications include HashiCorp Certified: Terraform Associate (003) and HashiCorp Certified: Vault Associate (002).",cloud engineer
14,NEW TONE CONSULTING PTE. LTD.,Cloud engineer,"TOKIO MARINE CENTRE, 20 MCCALLUM STREET 069046","Contract, Permanent, Full Time",Professional,8 years exp,Information Technology,"$9,000to$14,000",Monthly,10 applications,Closing on 05 Apr 2024,"Join our transformative journey as a Cloud Engineer, contributing to our ambitious goal of onboarding applications onto the IBM Cloud by 2024. Be an integral part of the implementation team, collaborating across Engineering, Infrastructure, and Development teams to drive successful cloud adoption.

Role and Responsibilities:
Collaborate within the Cloud team to build and maintain Ansible playbooks and Terraform scripts for automating provisioning, configuration, and deployments.
Focus on containerizing legacy applications, ensuring seamless transition to cloud environments.
Assist and train other ops profiles on Ansible, Terraform, and Kubernetes.
Manage provisioning, configuration, deployment, and disaster recovery processes.
Ideal Candidate:
Strong critical thinker with excellent problem-solving aptitude.
Effective written and oral communication skills.
Proficient in Linux platform and CLI, with expertise in at least one scripting language (Python and/or Bash preferred).
Sound understanding of Continuous Integration (Jenkins, Travis, Concourse, etc.).
Proficiency in Kubernetes, Ansible, and Terraform.
Holds a Master’s Degree in Computer Science or Computer Engineering.
5+ years of experience in IT Operations or Software Engineering.
At least 2+ years of hands-on experience with a Cloud provider (IBM/AWS/Azure/Google).
At least 2+ years of hands-on experience with Ansible/Docker.
Higlhy preferred: Holds certifications in Red Hat Enterprise Linux Automation with Ansible (RH294), Certified Kubernetes Application Developer (CKAD), and Developing Adv. Automation with Red Hat Ansible Automation Platform (DO374).
Optional certifications include HashiCorp Certified: Terraform Associate (003) and HashiCorp Certified: Vault Associate (002).",cloud engineer
15,ALLEGIS GROUP SINGAPORE PRIVATE LIMITED,AWS Cloud Engineer,Islandwide,Contract,Senior Executive,1 year exp,"Consulting, Information Technology","$5,000to$8,000",Monthly,,Closing on 11 Apr 2024,"A global consulting firm specializing in cloud services seeks AWS Cloud Engineers. Multiple positions are available. Apply now to learn more!

Key Responsibilities
Work with application/solution teams to fine tune the Cloud architecture to ensure resilience and performance.
Follow guidance from lead architect in defining Cloud operational or governance standards, tools, and other related best practices.
Implementation, configuration, installation, performance tuning, and POCs.
Creating and improving customers’ infrastructure.
Setting up end-to-end CI/CD pipeline in GCC / AWS environment.
Cloud migration
AWS Config
Qualifications
Hands-on experience with AWS configuration.
Experience with GCC (Government Commercial Cloud) preferred.
Some experience with Terraform, but ideally a certification with good understanding.
End-to-end setting up CI/CD pipelines with any tools such as Jenkins, Gitlab, etc.
We regret to inform that only shortlisted candidates will be notified / contacted.

EA Registration No: R1110424, Hilder Sean Kipling,
Allegis Group Singapore Pte Ltd, Company Reg No. 200909448N, EA License No. 10C4544",cloud engineer
16,KRIS INFOTECH PTE. LTD.,Cloud Engineer,Islandwide,Contract,Non-executive,3 years exp,Information Technology,"$8,000to$13,000",Monthly,31 applications,Closing on 29 Mar 2024,"Responsibilities:
Design, deploy, and manage cloud infrastructure and services using leading cloud platforms such as AWS, Azure, or Google Cloud.
Collaborate with software development and IT teams to ensure applications are designed and optimized for cloud environments.
Implement and maintain continuous integration and continuous delivery (CI/CD) pipelines to automate deployment processes.
Monitor and ensure the availability, performance, and security of cloud-based applications and services.
Troubleshoot and resolve issues related to cloud infrastructure, networking, and application performance.
Implement best practices for security and compliance in cloud environments, including identity and access management, encryption, and vulnerability management.
Optimize cloud resources to achieve cost efficiency while maintaining performance and scalability.
Collaborate with DevOps teams to automate infrastructure provisioning, configuration management, and monitoring.
Stay up-to-date with the latest cloud technologies, tools, and trends, and make recommendations for their adoption.
Participate in capacity planning, disaster recovery planning, and system scaling activities.
Provide guidance and support to development teams on cloud-related matters.
Document processes, configurations, and troubleshooting steps for future reference.
Requirements:
Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent practical experience).
Proven experience as a Cloud Engineer or similar role, with hands-on experience in deploying and managing cloud infrastructure.
In-depth knowledge of cloud platforms such as AWS, Azure, or Google Cloud, including services like EC2, S3, Lambda, Azure App Service, Google Kubernetes Engine, etc.
Familiarity with infrastructure-as-code (IaC) tools like Terraform, CloudFormation, or Ansible.
Strong understanding of networking concepts, security best practices, and compliance standards in cloud environments.
Experience with containerization and orchestration tools such as Docker and Kubernetes.
Proficiency in scripting languages like Python, Bash, or PowerShell for automation tasks.
Experience with CI/CD tools like Jenkins, GitLab CI/CD, or Travis CI.
Knowledge of monitoring and logging tools for cloud-based applications (e.g., CloudWatch, Azure Monitor, Stackdriver).
Strong problem-solving skills and the ability to troubleshoot complex issues in a distributed environment.
Excellent communication and collaboration skills to work effectively with cross-functional teams.
Relevant cloud certifications (e.g., AWS Certified Solutions Architect, Azure Solutions Architect) are a plus.
Familiarity with DevOps practices and agile methodologies is advantageous.",cloud engineer
17,INFRASOFT TECHNOLOGIES PTE LTD,Senior Cloud DevOps Engineer,"TECHNIQUES CENTRE, 67 UBI CRESCENT 408560",Full Time,Professional,10 years exp,"Banking and Finance, Information Technology","$10,500to$13,300",Monthly,9 applications,Closing on 05 Apr 2024,"Technical & Behavioral Competencies

Mandatory skills and behavior competencies

• Strong critical thinker with problem solving aptitude.

• Good written and oral communication skills

• Strong knowledge of Linux platform and CLI

• Proficiency in at least one scripting language (Python and/or Bash preferred)

• Good understanding of Continuous integration (Jenkins, Travis, Concourse, etc.)

• Kubernetes, Ansible & Terraform

Specific Qualifications (if required)

Qualification & Experience:

• Master’s Degree in computer science or computer engineering

• 8+ years of experience in IT Operations or Software Engineering

• At least 2+ years of hands-on experience with a Cloud provider (IBM/AWS/Azure/Google)

• At least 2+ years of hands-on experience Ansible/Docker

• Red Hat Enterprise Linux Automation with Ansible (RH294)

• Certified Kubernetes Application Developer (CKAD)

• Developing Adv. Automation with Red Hat Ansible Automation Platform (DO374)

• Optional: HashiCorp Certified: Terraform Associate (003)

• Optional: HashiCorp Certified: Vault Associate (002)",cloud engineer
18,STAR CAREER CONSULTING PTE. LTD.,Cloud Engineer,Islandwide,"Contract, Full Time",Executive,4 years exp,Information Technology,"$6,000to$9,000",Monthly,0 application,Closing on 21 Apr 2024,"Responsibilities:
Design, deploy, manage, and maintain the network infrastructure for cloud-based systems.
Configuring and maintaining network devices such as routers, switches, firewalls, load balancers, and VPN.
Monitoring the performance of the cloud network and identify any potential issues like setting up monitoring tools and alerts, analyzing network traffic, and working with other teams to troubleshoot issues.
Implementing security measures to ensure that the cloud network is secure by implementing security measures such as firewalls, access controls, and intrusion detection and prevention systems.
Collaborating with other members of the team, including developers, system administrators, and security analysts to ensure that the cloud network is working effectively.
Regularly review existing services, participating in training programs, and keeping abreast of new emerging technologies.
Requirements:
Any AWS / Azure / GCP/ CCNA or equivalent certification and knowledge will be advantageous.
Experienced in Linux and Linux-based networking appliances
Ability to conduct research into cloud networking solutions, connectivity requirements, cloud-to-cloud and cloud-to-on premise
Resourceful, with strong problem-solving skills and ability to work in a high-functioning team as well as independently
Diploma / Degree in IT with proven technical knowledge and expertise.
2 years of design/implementation experience with networks, servers, cloud services

We respect your privacy and all communication will be treated with confidentiality.
If you have meet the job requirements that we are looking for or wish to find out more on this role, please contact us or apply in-confidence to us with your updated resume in MS Words format to : kelvin@starcareerconsulting.com

*Only shortlisted candidate will be notified.

Lee Soo Hong (Reg. No. R1872625)
STAR CAREER CONSULTING PTE. LTD
EA License: 20C0353",cloud engineer
19,GECO ASIA PTE. LTD.,SAP Cloud Platform: Site Reliability Engineer,Islandwide,Contract,Professional,8 years exp,Information Technology,"$9,000to$14,000",Monthly,2 applications,Closing on 21 Apr 2024,"We are looking for SAP could engineer, who can manage the site reliability activiities. More details as mentione below
Bachelor's or Master's degree in Computer Science, Information Technology, or a related field.
8 years of experience working as a Site Reliability Engineer or similar role, with a focus on SAP Cloud Platform technologies.
Proficiency in SAP Cloud Platform services, including SAP Cloud Foundry, SAP HANA, SAP Fiori, and SAP Mobile Services.
Hands-on experience with containerization and orchestration technologies such as Docker and Kubernetes.
Strong scripting skills in Python, Bash, or similar languages for automation and tooling development.
Knowledge of monitoring and observability tools such as Prometheus, Grafana, and SAP Cloud ALM.
Familiarity with DevOps principles and practices, including CI/CD pipelines, infrastructure-as-code, and version control systems (e.g., Git).
Excellent analytical and problem-solving skills, with the ability to troubleshoot complex technical issues in cloud-based environments.
Effective communication and collaboration skills, with the ability to work closely with cross-functional teams in a fast-paced Agile environment.
**We regret that only short-listed applicants will be contacted.**
GECO Asia values the data privacy rights of our customers, associates, partners and prospective applicants. We have a privacy policy that governs our collection and use of personal data in place. In conjunction with the PDPA act in Singapore, we have updated our Privacy Policy and Terms of Use to better clarify our collection and use of your personal information. The same can be found here (https://www.geco.asia/about/privacy-policy)
Note: GECO Asia is an Information Technology Consulting Services provider. We provide specialist IT and Digital Transformation specialist resources on a project (SOW) and/or permanent basis. We operate under a Comprehensive License offered by Ministry of Manpower, Singapore.
[GECO Asia Pte Ltd, Licence No. 07C4453]
[2 Venture Drive, #10-18, Vision Exchange, Singapore 608526]",cloud engineer
